PLAYER_x,CLUB,POSITION_x,ASSISTS,CORNER(TAKEN),OFFSIDES,DRIBBLES,MATCHES_x,PLAYER_y,POSITION_y,RECOVERY(BALL),TACKLES,TACKLES(WON),TACKLES(LOST),CLEARANCE(ATTEMPT),MATCHES_y
Palomino,Atalanta,Defender,1,0,1,0,5,Malinovskyi,Midfielder,4,6,2,4,2,5
Palomino,Atalanta,Defender,1,0,1,0,5,Iličić,Midfielder,2,4,1,3,0,4
Palomino,Atalanta,Defender,1,0,1,0,5,Zapata,Forward,2,2,1,1,3,6
Palomino,Atalanta,Defender,1,0,1,0,5,Al. Miranchuk,Forward,2,1,1,0,0,2
Palomino,Atalanta,Defender,1,0,1,0,5,Pezzella,Defender,2,0,0,0,3,3
Palomino,Atalanta,Defender,1,0,1,0,5,Hateboer,Defender,1,2,0,2,2,1
Zappacosta,Atalanta,Defender,1,0,0,12,6,Palomino,Defender,41,6,3,3,14,5
Zappacosta,Atalanta,Defender,1,0,0,12,6,Tolói,Defender,34,6,5,1,6,4
Zappacosta,Atalanta,Defender,1,0,0,12,6,De Roon,Midfielder,34,4,0,4,15,6
Zappacosta,Atalanta,Defender,1,0,0,12,6,Djimsiti,Defender,31,5,4,1,8,5
Zappacosta,Atalanta,Defender,1,0,0,12,6,Demiral,Defender,31,3,1,2,21,6
Zappacosta,Atalanta,Defender,1,0,0,12,6,Freuler,Midfielder,30,10,6,4,8,6
Zappacosta,Atalanta,Defender,1,0,0,12,6,Mæhle,Defender,21,4,3,1,4,5
Zappacosta,Atalanta,Defender,1,0,0,12,6,Pessina,Midfielder,11,1,1,0,1,4
Zappacosta,Atalanta,Defender,1,0,0,12,6,Zappacosta,Defender,10,4,0,4,3,6
Zappacosta,Atalanta,Defender,1,0,0,12,6,Koopmeiners,Midfielder,7,4,1,3,3,5
Zappacosta,Atalanta,Defender,1,0,0,12,6,Pašalić,Midfielder,7,1,1,0,2,5
Zappacosta,Atalanta,Defender,1,0,0,12,6,Gosens,Midfielder,5,2,1,1,2,2
Zappacosta,Atalanta,Defender,1,0,0,12,6,Lovato,Defender,5,0,0,0,3,1
Zappacosta,Atalanta,Defender,1,0,0,12,6,Malinovskyi,Midfielder,4,6,2,4,2,5
Zappacosta,Atalanta,Defender,1,0,0,12,6,Iličić,Midfielder,2,4,1,3,0,4
Zappacosta,Atalanta,Defender,1,0,0,12,6,Zapata,Forward,2,2,1,1,3,6
Zappacosta,Atalanta,Defender,1,0,0,12,6,Al. Miranchuk,Forward,2,1,1,0,0,2
Zappacosta,Atalanta,Defender,1,0,0,12,6,Pezzella,Defender,2,0,0,0,3,3
Zappacosta,Atalanta,Defender,1,0,0,12,6,Hateboer,Defender,1,2,0,2,2,1
Freuler,Atalanta,Midfielder,1,0,0,6,6,Palomino,Defender,41,6,3,3,14,5
Freuler,Atalanta,Midfielder,1,0,0,6,6,Tolói,Defender,34,6,5,1,6,4
Freuler,Atalanta,Midfielder,1,0,0,6,6,De Roon,Midfielder,34,4,0,4,15,6
Freuler,Atalanta,Midfielder,1,0,0,6,6,Djimsiti,Defender,31,5,4,1,8,5
Freuler,Atalanta,Midfielder,1,0,0,6,6,Demiral,Defender,31,3,1,2,21,6
Freuler,Atalanta,Midfielder,1,0,0,6,6,Freuler,Midfielder,30,10,6,4,8,6
Freuler,Atalanta,Midfielder,1,0,0,6,6,Mæhle,Defender,21,4,3,1,4,5
Freuler,Atalanta,Midfielder,1,0,0,6,6,Pessina,Midfielder,11,1,1,0,1,4
Freuler,Atalanta,Midfielder,1,0,0,6,6,Zappacosta,Defender,10,4,0,4,3,6
Freuler,Atalanta,Midfielder,1,0,0,6,6,Koopmeiners,Midfielder,7,4,1,3,3,5
Freuler,Atalanta,Midfielder,1,0,0,6,6,Pašalić,Midfielder,7,1,1,0,2,5
Freuler,Atalanta,Midfielder,1,0,0,6,6,Gosens,Midfielder,5,2,1,1,2,2
Freuler,Atalanta,Midfielder,1,0,0,6,6,Lovato,Defender,5,0,0,0,3,1
Freuler,Atalanta,Midfielder,1,0,0,6,6,Malinovskyi,Midfielder,4,6,2,4,2,5
Freuler,Atalanta,Midfielder,1,0,0,6,6,Iličić,Midfielder,2,4,1,3,0,4
Freuler,Atalanta,Midfielder,1,0,0,6,6,Zapata,Forward,2,2,1,1,3,6
Freuler,Atalanta,Midfielder,1,0,0,6,6,Al. Miranchuk,Forward,2,1,1,0,0,2
Freuler,Atalanta,Midfielder,1,0,0,6,6,Pezzella,Defender,2,0,0,0,3,3
Freuler,Atalanta,Midfielder,1,0,0,6,6,Hateboer,Defender,1,2,0,2,2,1
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Palomino,Defender,41,6,3,3,14,5
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Tolói,Defender,34,6,5,1,6,4
Pašalić,Atalanta,Midfielder,1,0,0,2,5,De Roon,Midfielder,34,4,0,4,15,6
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Djimsiti,Defender,31,5,4,1,8,5
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Demiral,Defender,31,3,1,2,21,6
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Freuler,Midfielder,30,10,6,4,8,6
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Mæhle,Defender,21,4,3,1,4,5
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Pessina,Midfielder,11,1,1,0,1,4
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Zappacosta,Defender,10,4,0,4,3,6
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Koopmeiners,Midfielder,7,4,1,3,3,5
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Pašalić,Midfielder,7,1,1,0,2,5
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Gosens,Midfielder,5,2,1,1,2,2
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Lovato,Defender,5,0,0,0,3,1
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Malinovskyi,Midfielder,4,6,2,4,2,5
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Iličić,Midfielder,2,4,1,3,0,4
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Zapata,Forward,2,2,1,1,3,6
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Al. Miranchuk,Forward,2,1,1,0,0,2
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Pezzella,Defender,2,0,0,0,3,3
Pašalić,Atalanta,Midfielder,1,0,0,2,5,Hateboer,Defender,1,2,0,2,2,1
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Palomino,Defender,41,6,3,3,14,5
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Tolói,Defender,34,6,5,1,6,4
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,De Roon,Midfielder,34,4,0,4,15,6
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Djimsiti,Defender,31,5,4,1,8,5
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Demiral,Defender,31,3,1,2,21,6
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Freuler,Midfielder,30,10,6,4,8,6
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Mæhle,Defender,21,4,3,1,4,5
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Pessina,Midfielder,11,1,1,0,1,4
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Zappacosta,Defender,10,4,0,4,3,6
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Koopmeiners,Midfielder,7,4,1,3,3,5
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Pašalić,Midfielder,7,1,1,0,2,5
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Gosens,Midfielder,5,2,1,1,2,2
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Lovato,Defender,5,0,0,0,3,1
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Malinovskyi,Midfielder,4,6,2,4,2,5
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Iličić,Midfielder,2,4,1,3,0,4
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Zapata,Forward,2,2,1,1,3,6
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Al. Miranchuk,Forward,2,1,1,0,0,2
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Pezzella,Defender,2,0,0,0,3,3
Al. Miranchuk,Atalanta,Forward,1,0,0,2,2,Hateboer,Defender,1,2,0,2,2,1
Griezmann,Atlético,Forward,2,2,1,8,9,Reinildo,Defender,76,13,6,7,20,10
Griezmann,Atlético,Forward,2,2,1,8,9,Kondogbia,Midfielder,40,15,6,9,7,9
Griezmann,Atlético,Forward,2,2,1,8,9,Marcos Llorente,Midfielder,37,6,0,6,8,9
Griezmann,Atlético,Forward,2,2,1,8,9,Giménez,Defender,35,4,2,2,23,7
Griezmann,Atlético,Forward,2,2,1,8,9,Savić,Defender,34,6,5,1,17,5
Griezmann,Atlético,Forward,2,2,1,8,9,Felipe,Defender,34,3,1,2,31,7
Griezmann,Atlético,Forward,2,2,1,8,9,Koke,Midfielder,30,11,8,3,7,9
Griezmann,Atlético,Forward,2,2,1,8,9,Hermoso,Defender,28,2,1,1,23,6
Griezmann,Atlético,Forward,2,2,1,8,9,De Paul,Midfielder,25,6,1,5,9,9
Griezmann,Atlético,Forward,2,2,1,8,9,Renan Lodi,Defender,23,21,6,15,8,10
Griezmann,Atlético,Forward,2,2,1,8,9,Vrsaljko,Defender,23,6,3,3,8,5
Griezmann,Atlético,Forward,2,2,1,8,9,Griezmann,Forward,20,14,6,8,5,9
Griezmann,Atlético,Forward,2,2,1,8,9,Herrera,Midfielder,20,4,1,3,1,4
Griezmann,Atlético,Forward,2,2,1,8,9,Lemar,Midfielder,14,4,3,1,4,8
Griezmann,Atlético,Forward,2,2,1,8,9,Correa,Forward,12,5,3,2,0,10
Griezmann,Atlético,Forward,2,2,1,8,9,Carrasco,Forward,8,1,0,1,8,7
Griezmann,Atlético,Forward,2,2,1,8,9,Trippier,Defender,7,3,3,0,1,3
Griezmann,Atlético,Forward,2,2,1,8,9,João Félix,Forward,5,6,1,5,7,8
Griezmann,Atlético,Forward,2,2,1,8,9,Matheus Cunha,Forward,2,2,0,2,1,5
Griezmann,Atlético,Forward,2,2,1,8,9,Luis Suárez,Forward,1,0,0,0,2,7
Renan Lodi,Atlético,Defender,2,1,5,9,10,Reinildo,Defender,76,13,6,7,20,10
Renan Lodi,Atlético,Defender,2,1,5,9,10,Kondogbia,Midfielder,40,15,6,9,7,9
Renan Lodi,Atlético,Defender,2,1,5,9,10,Marcos Llorente,Midfielder,37,6,0,6,8,9
Renan Lodi,Atlético,Defender,2,1,5,9,10,Giménez,Defender,35,4,2,2,23,7
Renan Lodi,Atlético,Defender,2,1,5,9,10,Savić,Defender,34,6,5,1,17,5
Renan Lodi,Atlético,Defender,2,1,5,9,10,Felipe,Defender,34,3,1,2,31,7
Renan Lodi,Atlético,Defender,2,1,5,9,10,Koke,Midfielder,30,11,8,3,7,9
Renan Lodi,Atlético,Defender,2,1,5,9,10,Hermoso,Defender,28,2,1,1,23,6
Renan Lodi,Atlético,Defender,2,1,5,9,10,De Paul,Midfielder,25,6,1,5,9,9
Renan Lodi,Atlético,Defender,2,1,5,9,10,Renan Lodi,Defender,23,21,6,15,8,10
Renan Lodi,Atlético,Defender,2,1,5,9,10,Vrsaljko,Defender,23,6,3,3,8,5
Renan Lodi,Atlético,Defender,2,1,5,9,10,Griezmann,Forward,20,14,6,8,5,9
Renan Lodi,Atlético,Defender,2,1,5,9,10,Herrera,Midfielder,20,4,1,3,1,4
Renan Lodi,Atlético,Defender,2,1,5,9,10,Lemar,Midfielder,14,4,3,1,4,8
Renan Lodi,Atlético,Defender,2,1,5,9,10,Correa,Forward,12,5,3,2,0,10
Renan Lodi,Atlético,Defender,2,1,5,9,10,Carrasco,Forward,8,1,0,1,8,7
Renan Lodi,Atlético,Defender,2,1,5,9,10,Trippier,Defender,7,3,3,0,1,3
Renan Lodi,Atlético,Defender,2,1,5,9,10,João Félix,Forward,5,6,1,5,7,8
Renan Lodi,Atlético,Defender,2,1,5,9,10,Matheus Cunha,Forward,2,2,0,2,1,5
Renan Lodi,Atlético,Defender,2,1,5,9,10,Luis Suárez,Forward,1,0,0,0,2,7
Lemar,Atlético,Midfielder,1,7,0,7,8,Reinildo,Defender,76,13,6,7,20,10
Lemar,Atlético,Midfielder,1,7,0,7,8,Kondogbia,Midfielder,40,15,6,9,7,9
Lemar,Atlético,Midfielder,1,7,0,7,8,Marcos Llorente,Midfielder,37,6,0,6,8,9
Lemar,Atlético,Midfielder,1,7,0,7,8,Giménez,Defender,35,4,2,2,23,7
Lemar,Atlético,Midfielder,1,7,0,7,8,Savić,Defender,34,6,5,1,17,5
Lemar,Atlético,Midfielder,1,7,0,7,8,Felipe,Defender,34,3,1,2,31,7
Lemar,Atlético,Midfielder,1,7,0,7,8,Koke,Midfielder,30,11,8,3,7,9
Lemar,Atlético,Midfielder,1,7,0,7,8,Hermoso,Defender,28,2,1,1,23,6
Lemar,Atlético,Midfielder,1,7,0,7,8,De Paul,Midfielder,25,6,1,5,9,9
Lemar,Atlético,Midfielder,1,7,0,7,8,Renan Lodi,Defender,23,21,6,15,8,10
Lemar,Atlético,Midfielder,1,7,0,7,8,Vrsaljko,Defender,23,6,3,3,8,5
Lemar,Atlético,Midfielder,1,7,0,7,8,Griezmann,Forward,20,14,6,8,5,9
Lemar,Atlético,Midfielder,1,7,0,7,8,Herrera,Midfielder,20,4,1,3,1,4
Lemar,Atlético,Midfielder,1,7,0,7,8,Lemar,Midfielder,14,4,3,1,4,8
Lemar,Atlético,Midfielder,1,7,0,7,8,Correa,Forward,12,5,3,2,0,10
Lemar,Atlético,Midfielder,1,7,0,7,8,Carrasco,Forward,8,1,0,1,8,7
Lemar,Atlético,Midfielder,1,7,0,7,8,Trippier,Defender,7,3,3,0,1,3
Lemar,Atlético,Midfielder,1,7,0,7,8,João Félix,Forward,5,6,1,5,7,8
Lemar,Atlético,Midfielder,1,7,0,7,8,Matheus Cunha,Forward,2,2,0,2,1,5
Lemar,Atlético,Midfielder,1,7,0,7,8,Luis Suárez,Forward,1,0,0,0,2,7
Koke,Atlético,Midfielder,1,4,0,2,9,Reinildo,Defender,76,13,6,7,20,10
Koke,Atlético,Midfielder,1,4,0,2,9,Kondogbia,Midfielder,40,15,6,9,7,9
Koke,Atlético,Midfielder,1,4,0,2,9,Marcos Llorente,Midfielder,37,6,0,6,8,9
Koke,Atlético,Midfielder,1,4,0,2,9,Giménez,Defender,35,4,2,2,23,7
Koke,Atlético,Midfielder,1,4,0,2,9,Savić,Defender,34,6,5,1,17,5
Koke,Atlético,Midfielder,1,4,0,2,9,Felipe,Defender,34,3,1,2,31,7
Koke,Atlético,Midfielder,1,4,0,2,9,Koke,Midfielder,30,11,8,3,7,9
Koke,Atlético,Midfielder,1,4,0,2,9,Hermoso,Defender,28,2,1,1,23,6
Koke,Atlético,Midfielder,1,4,0,2,9,De Paul,Midfielder,25,6,1,5,9,9
Koke,Atlético,Midfielder,1,4,0,2,9,Renan Lodi,Defender,23,21,6,15,8,10
Koke,Atlético,Midfielder,1,4,0,2,9,Vrsaljko,Defender,23,6,3,3,8,5
Koke,Atlético,Midfielder,1,4,0,2,9,Griezmann,Forward,20,14,6,8,5,9
Koke,Atlético,Midfielder,1,4,0,2,9,Herrera,Midfielder,20,4,1,3,1,4
Koke,Atlético,Midfielder,1,4,0,2,9,Lemar,Midfielder,14,4,3,1,4,8
Koke,Atlético,Midfielder,1,4,0,2,9,Correa,Forward,12,5,3,2,0,10
Koke,Atlético,Midfielder,1,4,0,2,9,Carrasco,Forward,8,1,0,1,8,7
Koke,Atlético,Midfielder,1,4,0,2,9,Trippier,Defender,7,3,3,0,1,3
Koke,Atlético,Midfielder,1,4,0,2,9,João Félix,Forward,5,6,1,5,7,8
Koke,Atlético,Midfielder,1,4,0,2,9,Matheus Cunha,Forward,2,2,0,2,1,5
Koke,Atlético,Midfielder,1,4,0,2,9,Luis Suárez,Forward,1,0,0,0,2,7
João Félix,Atlético,Forward,1,1,3,21,8,Reinildo,Defender,76,13,6,7,20,10
João Félix,Atlético,Forward,1,1,3,21,8,Kondogbia,Midfielder,40,15,6,9,7,9
João Félix,Atlético,Forward,1,1,3,21,8,Marcos Llorente,Midfielder,37,6,0,6,8,9
João Félix,Atlético,Forward,1,1,3,21,8,Giménez,Defender,35,4,2,2,23,7
João Félix,Atlético,Forward,1,1,3,21,8,Savić,Defender,34,6,5,1,17,5
João Félix,Atlético,Forward,1,1,3,21,8,Felipe,Defender,34,3,1,2,31,7
João Félix,Atlético,Forward,1,1,3,21,8,Koke,Midfielder,30,11,8,3,7,9
João Félix,Atlético,Forward,1,1,3,21,8,Hermoso,Defender,28,2,1,1,23,6
João Félix,Atlético,Forward,1,1,3,21,8,De Paul,Midfielder,25,6,1,5,9,9
João Félix,Atlético,Forward,1,1,3,21,8,Renan Lodi,Defender,23,21,6,15,8,10
João Félix,Atlético,Forward,1,1,3,21,8,Vrsaljko,Defender,23,6,3,3,8,5
João Félix,Atlético,Forward,1,1,3,21,8,Griezmann,Forward,20,14,6,8,5,9
João Félix,Atlético,Forward,1,1,3,21,8,Herrera,Midfielder,20,4,1,3,1,4
João Félix,Atlético,Forward,1,1,3,21,8,Lemar,Midfielder,14,4,3,1,4,8
João Félix,Atlético,Forward,1,1,3,21,8,Correa,Forward,12,5,3,2,0,10
João Félix,Atlético,Forward,1,1,3,21,8,Carrasco,Forward,8,1,0,1,8,7
João Félix,Atlético,Forward,1,1,3,21,8,Trippier,Defender,7,3,3,0,1,3
João Félix,Atlético,Forward,1,1,3,21,8,João Félix,Forward,5,6,1,5,7,8
João Félix,Atlético,Forward,1,1,3,21,8,Matheus Cunha,Forward,2,2,0,2,1,5
João Félix,Atlético,Forward,1,1,3,21,8,Luis Suárez,Forward,1,0,0,0,2,7
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Piqué,Defender,33,8,1,7,13,5
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Sergio Busquets,Midfielder,29,19,9,10,3,6
Jordi Alba,Barcelona,Defender,1,0,1,0,5,F. de Jong,Midfielder,25,10,3,7,3,6
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Jordi Alba,Defender,22,4,1,3,7,5
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Gavi,Midfielder,20,9,4,5,2,6
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Ronald Araújo,Defender,19,8,6,2,9,5
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Lenglet,Defender,17,6,2,4,2,4
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Eric García,Defender,14,3,1,2,4,4
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Nico González,Midfielder,12,6,3,3,1,4
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Dest,Defender,11,3,3,0,0,4
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Mingueza,Defender,11,2,1,1,0,5
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Pedri,Midfielder,8,2,0,2,0,2
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Sergi Roberto,Midfielder,4,2,1,1,3,3
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Depay,Forward,2,4,2,2,0,6
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Fati,Forward,2,1,1,0,0,3
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Dembélé,Forward,2,1,0,1,0,3
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Ricard Puig,Midfielder,1,1,0,1,0,1
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Coutinho,Forward,1,0,0,0,0,4
Jordi Alba,Barcelona,Defender,1,0,1,0,5,Demir,Midfielder,1,0,0,0,0,3
Jordi Alba,Barcelona,Defender,1,0,1,0,5,L. de Jong,Forward,1,0,0,0,0,3
Sané,Bayern,Midfielder,6,3,3,32,10,Pavard,Defender,55,12,7,5,17,10
Sané,Bayern,Midfielder,6,3,3,32,10,L. Hernández,Defender,49,9,6,3,15,8
Sané,Bayern,Midfielder,6,3,3,32,10,Upamecano,Defender,46,4,1,3,16,8
Sané,Bayern,Midfielder,6,3,3,32,10,Kimmich,Midfielder,41,15,6,9,3,8
Sané,Bayern,Midfielder,6,3,3,32,10,Süle,Defender,40,3,1,2,12,7
Sané,Bayern,Midfielder,6,3,3,32,10,Goretzka,Midfielder,35,8,5,3,6,6
Sané,Bayern,Midfielder,6,3,3,32,10,Davies,Midfielder,24,4,2,2,4,7
Sané,Bayern,Midfielder,6,3,3,32,10,Sané,Midfielder,23,1,0,1,0,10
Sané,Bayern,Midfielder,6,3,3,32,10,Müller,Forward,18,8,3,5,2,10
Sané,Bayern,Midfielder,6,3,3,32,10,Musiala,Midfielder,17,2,1,1,1,8
Sané,Bayern,Midfielder,6,3,3,32,10,Nianzou,Midfielder,16,4,2,2,1,4
Sané,Bayern,Midfielder,6,3,3,32,10,Tolisso,Midfielder,15,3,2,1,2,4
Sané,Bayern,Midfielder,6,3,3,32,10,Gnabry,Forward,14,2,1,1,0,8
Sané,Bayern,Midfielder,6,3,3,32,10,Coman,Forward,14,2,0,2,4,9
Sané,Bayern,Midfielder,6,3,3,32,10,Richards,Defender,9,8,2,6,1,4
Sané,Bayern,Midfielder,6,3,3,32,10,Lewandowski,Forward,7,4,0,4,0,10
Sané,Bayern,Midfielder,6,3,3,32,10,Sabitzer,Midfielder,7,1,0,1,0,5
Sané,Bayern,Midfielder,6,3,3,32,10,Marc Roca,Defender,6,1,0,1,1,4
Sané,Bayern,Midfielder,6,3,3,32,10,Sarr,Defender,3,1,1,0,1,5
Müller,Bayern,Forward,3,10,8,2,10,Pavard,Defender,55,12,7,5,17,10
Müller,Bayern,Forward,3,10,8,2,10,L. Hernández,Defender,49,9,6,3,15,8
Müller,Bayern,Forward,3,10,8,2,10,Upamecano,Defender,46,4,1,3,16,8
Müller,Bayern,Forward,3,10,8,2,10,Kimmich,Midfielder,41,15,6,9,3,8
Müller,Bayern,Forward,3,10,8,2,10,Süle,Defender,40,3,1,2,12,7
Müller,Bayern,Forward,3,10,8,2,10,Goretzka,Midfielder,35,8,5,3,6,6
Müller,Bayern,Forward,3,10,8,2,10,Davies,Midfielder,24,4,2,2,4,7
Müller,Bayern,Forward,3,10,8,2,10,Sané,Midfielder,23,1,0,1,0,10
Müller,Bayern,Forward,3,10,8,2,10,Müller,Forward,18,8,3,5,2,10
Müller,Bayern,Forward,3,10,8,2,10,Musiala,Midfielder,17,2,1,1,1,8
Müller,Bayern,Forward,3,10,8,2,10,Nianzou,Midfielder,16,4,2,2,1,4
Müller,Bayern,Forward,3,10,8,2,10,Tolisso,Midfielder,15,3,2,1,2,4
Müller,Bayern,Forward,3,10,8,2,10,Gnabry,Forward,14,2,1,1,0,8
Müller,Bayern,Forward,3,10,8,2,10,Coman,Forward,14,2,0,2,4,9
Müller,Bayern,Forward,3,10,8,2,10,Richards,Defender,9,8,2,6,1,4
Müller,Bayern,Forward,3,10,8,2,10,Lewandowski,Forward,7,4,0,4,0,10
Müller,Bayern,Forward,3,10,8,2,10,Sabitzer,Midfielder,7,1,0,1,0,5
Müller,Bayern,Forward,3,10,8,2,10,Marc Roca,Defender,6,1,0,1,1,4
Müller,Bayern,Forward,3,10,8,2,10,Sarr,Defender,3,1,1,0,1,5
Coman,Bayern,Forward,3,4,4,59,9,Pavard,Defender,55,12,7,5,17,10
Coman,Bayern,Forward,3,4,4,59,9,L. Hernández,Defender,49,9,6,3,15,8
Coman,Bayern,Forward,3,4,4,59,9,Upamecano,Defender,46,4,1,3,16,8
Coman,Bayern,Forward,3,4,4,59,9,Kimmich,Midfielder,41,15,6,9,3,8
Coman,Bayern,Forward,3,4,4,59,9,Süle,Defender,40,3,1,2,12,7
Coman,Bayern,Forward,3,4,4,59,9,Goretzka,Midfielder,35,8,5,3,6,6
Coman,Bayern,Forward,3,4,4,59,9,Davies,Midfielder,24,4,2,2,4,7
Coman,Bayern,Forward,3,4,4,59,9,Sané,Midfielder,23,1,0,1,0,10
Coman,Bayern,Forward,3,4,4,59,9,Müller,Forward,18,8,3,5,2,10
Coman,Bayern,Forward,3,4,4,59,9,Musiala,Midfielder,17,2,1,1,1,8
Coman,Bayern,Forward,3,4,4,59,9,Nianzou,Midfielder,16,4,2,2,1,4
Coman,Bayern,Forward,3,4,4,59,9,Tolisso,Midfielder,15,3,2,1,2,4
Coman,Bayern,Forward,3,4,4,59,9,Gnabry,Forward,14,2,1,1,0,8
Coman,Bayern,Forward,3,4,4,59,9,Coman,Forward,14,2,0,2,4,9
Coman,Bayern,Forward,3,4,4,59,9,Richards,Defender,9,8,2,6,1,4
Coman,Bayern,Forward,3,4,4,59,9,Lewandowski,Forward,7,4,0,4,0,10
Coman,Bayern,Forward,3,4,4,59,9,Sabitzer,Midfielder,7,1,0,1,0,5
Coman,Bayern,Forward,3,4,4,59,9,Marc Roca,Defender,6,1,0,1,1,4
Coman,Bayern,Forward,3,4,4,59,9,Sarr,Defender,3,1,1,0,1,5
Lewandowski,Bayern,Forward,3,0,7,1,10,Pavard,Defender,55,12,7,5,17,10
Lewandowski,Bayern,Forward,3,0,7,1,10,L. Hernández,Defender,49,9,6,3,15,8
Lewandowski,Bayern,Forward,3,0,7,1,10,Upamecano,Defender,46,4,1,3,16,8
Lewandowski,Bayern,Forward,3,0,7,1,10,Kimmich,Midfielder,41,15,6,9,3,8
Lewandowski,Bayern,Forward,3,0,7,1,10,Süle,Defender,40,3,1,2,12,7
Lewandowski,Bayern,Forward,3,0,7,1,10,Goretzka,Midfielder,35,8,5,3,6,6
Lewandowski,Bayern,Forward,3,0,7,1,10,Davies,Midfielder,24,4,2,2,4,7
Lewandowski,Bayern,Forward,3,0,7,1,10,Sané,Midfielder,23,1,0,1,0,10
Lewandowski,Bayern,Forward,3,0,7,1,10,Müller,Forward,18,8,3,5,2,10
Lewandowski,Bayern,Forward,3,0,7,1,10,Musiala,Midfielder,17,2,1,1,1,8
Lewandowski,Bayern,Forward,3,0,7,1,10,Nianzou,Midfielder,16,4,2,2,1,4
Lewandowski,Bayern,Forward,3,0,7,1,10,Tolisso,Midfielder,15,3,2,1,2,4
Lewandowski,Bayern,Forward,3,0,7,1,10,Gnabry,Forward,14,2,1,1,0,8
Lewandowski,Bayern,Forward,3,0,7,1,10,Coman,Forward,14,2,0,2,4,9
Lewandowski,Bayern,Forward,3,0,7,1,10,Richards,Defender,9,8,2,6,1,4
Lewandowski,Bayern,Forward,3,0,7,1,10,Lewandowski,Forward,7,4,0,4,0,10
Lewandowski,Bayern,Forward,3,0,7,1,10,Sabitzer,Midfielder,7,1,0,1,0,5
Lewandowski,Bayern,Forward,3,0,7,1,10,Marc Roca,Defender,6,1,0,1,1,4
Lewandowski,Bayern,Forward,3,0,7,1,10,Sarr,Defender,3,1,1,0,1,5
Gnabry,Bayern,Forward,2,3,0,12,8,Pavard,Defender,55,12,7,5,17,10
Gnabry,Bayern,Forward,2,3,0,12,8,L. Hernández,Defender,49,9,6,3,15,8
Gnabry,Bayern,Forward,2,3,0,12,8,Upamecano,Defender,46,4,1,3,16,8
Gnabry,Bayern,Forward,2,3,0,12,8,Kimmich,Midfielder,41,15,6,9,3,8
Gnabry,Bayern,Forward,2,3,0,12,8,Süle,Defender,40,3,1,2,12,7
Gnabry,Bayern,Forward,2,3,0,12,8,Goretzka,Midfielder,35,8,5,3,6,6
Gnabry,Bayern,Forward,2,3,0,12,8,Davies,Midfielder,24,4,2,2,4,7
